target,col372,col635,col639,col640,col643,col644,col647,col648,col651,col652,col655,col656,col659,col660,col663,col664,col667,col668,col671,col672,col703,col707,col711,col712,col715,col716,col719,col720,col723,col724,col727,col728,col731,col732,col736,col739,col743,col744,col747,col804,col1456,col1461,col1464,col1469,col1488,col1493,col1967,col2002,col2004,col2053,col2054,col2056,col2057,col2101,col2102,col2103,col2104,col2105,col2106,col2126,col2127,col2129,col2149,col2150,col2151,col2152,col2153,col2154,col2155,col2156,col2157,col2159,col2160,col2165,col2166,col2177,col2178,col2218,col2295,col2296,col2297,col2298,col2299,col2300,col2301,col2303,col2304,col2313,col2314,col2315,col2343,col2344,col2346,col2347,col2349,col2350,col2351,col2352,col2353,col2354,col2355,col2356,col2357,col2358,col2359,col2360,col2361,col2362,col2364,col2365,col2366,col2367,col2368,col2369,col2370,col2371,col2372,col2373,col2374,col2375,col2376,col2377,col2378,col2379,col2380,col2381,col2382,col2384,col2385,col2386,col2387,col2388,col2390,col2394,col2395,col2396,col2397,col2398,col2399,col2400,col2401,col2402,col2403,col2404,col2405,col2406,col2407,col2408,col2409,col2410,col2411,col2412,col2413,col2414,col2418,col2419,col2420,col2421,col2422,col2423,col2424,col2425,col2426,col2427,col2428,col2429,col2430,col2431,col2432,col2433,col2434,col2435,col2436,col2438,col2439,col2440,col2441,col2442,col2443,col2444,col2445,col2446,col2447,col2459,col2603,col2604,col2605,col2606,col2607,col2608
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,1.0,1.0,1.0,1.0,0.0,0.0,0.0,255503,248351,1.0,1.0,1.0,1.0,13,13,13,13,12,13,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,10000,259861.9788380267,242837.4452025375,251531,155027.0,155027,155027,155027.0,155027,155027.0,155027.0,155027,155027,1.0,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2,21,26,24,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,4,6,5,1,1,1,1,1,1,1,6316155,6370279,6343217,6310724,6339120,6325846
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159366,159366,1.0,1.0,1.0,1.0,13,13,13,13,13,13,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,541544,159366.0,159366.0,159366,159366.0,159366,159366,159366.0,159366,159366.0,157120.8439388669,156947,157026,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,1,1,1,1,1,1,1,1,1,1,4148225,4187149,4167687,3747862,3808302,3778408
0,1.0,10951218,7847854,3195541,9089822,5044828,8918914,5497531,9415788,5390154,10768019,6147305,7873442,3420541,9002407,5284090,9022930,5741072,9358396,5633695,33454,32953,33578,16605,51,32,39,20,44,28,43,30,46,31,1.0,1.0,1,0,1.0,143960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140397,204663,1.0,1.0,1.0,1.0,12,12,12,12,12,12,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-18508,217163.32193596684,196037.72945888227,206587,209152.42990811006,198174,201724,182156.0,182156,182156.0,211096.60963230333,199194,203641,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,26,27,27,32,30,31,32,32,32,32,32,32,32,32,32,32,32,32,30,31,32,32,12,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,5596000,5596000,5596000,5596000,5596000,5596000
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,2.0,2.0,2,2.0,2.0,2,1.0,1.0,2.0,2.0,2,40,40,40,34,37,36,24,24,24,27,29,28,52,52,52,52,52,34,37,36,52,52,9,9,9,13,12,13,14,14,14,24,24,24,24,24,24,11,12,10,24,24,24,5,10,7,9,9,9,9,10,9,10,10,10,10,10,10,5,11,8,10,10,3,3,3,1,1,1,1,1,1,1,7607860,7628903,7618381,7521290,7541430,7532674
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,26,26,26,26,26,31,31,31,26,26,12,13,13,11,11,11,11,11,11,11,11,11,11,11,11,12,13,12,11,11,11,9,8,9,8,7,7,7,7,7,6,6,6,6,6,6,9,8,8,6,6,0,0,0,1,1,1,1,1,1,1,4184045,4181082,4182563,4306100,4288285,4296781
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,292047.0,292047,292047.0,183585.9933305855,190975,187690,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,28,21,25,32,33,33,40,40,40,40,40,40,40,40,40,40,40,32,33,33,40,40,15,14,14,15,15,15,15,15,15,15,15,15,15,15,15,14,17,14,15,15,15,6,7,7,12,12,12,12,12,12,13,12,12,12,12,12,7,8,8,12,12,1,1,1,1,1,1,0,0,0,1,8837279,8775509,8806394,8803659,8679317,8742261
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,28,28,28,28,28,31,31,31,28,28,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,12,12,12,9,8,9,8,8,8,8,8,8,7,7,7,7,7,7,9,8,8,7,7,1,0,0,1,1,1,1,1,1,1,4428938,4422081,4425509,4486043,4467229,4476341
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,225560.0,184871.98337602481,191822,188466,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,29,28,29,30,31,31,30,31,30,21,21,21,21,21,21,21,21,30,31,31,21,21,13,15,14,13,12,13,9,9,9,9,9,9,9,9,9,12,15,14,9,9,9,9,12,11,8,9,9,4,4,4,4,4,4,4,4,4,9,10,10,4,4,1,1,1,1,1,1,1,1,1,1,3632353,3697699,3665026,3874457,3945693,3909923
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,25,25,25,25,25,31,31,31,25,25,12,13,13,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,11,11,11,9,8,9,7,7,7,7,6,7,6,6,6,6,6,6,9,8,8,6,6,0,0,0,1,1,1,1,1,1,1,4114368,4112513,4113440,4254903,4237372,4245693
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,1.0,1.0,1.0,1.0,0.0,0.0,0.0,194271,194271,1.0,1.0,1.0,1.0,14,14,14,14,14,14,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,10000,194271.0,194271.0,194271,194271.0,194271,194271,194271.0,194271,194271.0,194271.0,194271,194271,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,3013204,3013204,3013204,3013204,3013204,3013204
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,206324.0,184690.37148383845,191788,188395,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,2.0,2,28,28,28,29,27,28,26,24,25,49,49,49,49,49,49,49,49,37,24,30,49,49,12,6,9,6,9,8,25,26,26,26,26,26,26,26,25,20,8,11,26,25,25,3,-1,0,2,-5,-2,10,10,10,10,10,10,10,10,10,3,2,2,10,10,2,3,3,1,1,1,1,2,2,1,7278441,7227701,7253071,7442297,7322933,7383206
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,179969.0,184441.5473302425,191743,188299,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,32,31,31,31,31,22,22,22,22,22,22,22,22,31,32,31,22,22,13,15,14,14,13,13,10,10,10,10,10,10,10,10,10,13,15,14,10,10,10,9,11,10,7,8,8,4,4,4,4,4,4,4,4,4,9,9,9,4,4,0,0,0,1,1,1,1,1,1,1,3080695,3080695,3080695,3080695,3080695,3080695
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,2.0,2.0,2,1.0,1.0,2.0,2.0,2,24,22,23,26,26,26,26,26,26,25,24,25,21,21,21,66,65,26,26,26,66,65,14,14,15,16,18,17,28,29,28,23,23,23,31,30,31,18,21,17,31,31,31,14,10,12,12,9,10,22,22,21,14,14,14,18,17,17,13,12,13,18,17,2,2,2,2,1,2,0,0,0,2,5778937,5807189,5793063,9669065,9691160,9680340
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,188655.0,188655,188655,188655.0,188655,188655.0,185727.19821863898,185506,185524,1.0,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2,19,18,18,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,58,58,29,28,28,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,13,13,14,13,4,5,5,2,2,2,2,2,2,2,6564249,6472483,6518366,6620860,6497958,6558860
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,36,36,36,36,36,31,31,31,36,36,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,13,14,13,14,14,14,8,9,8,10,11,10,10,11,11,11,11,11,11,11,11,8,9,8,11,11,1,1,1,1,1,1,1,1,1,1,5242755,5232296,5237525,7519859,7519859,7519859
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,31,31,31,31,31,31,31,31,36,36,14,15,14,13,14,14,14,14,14,13,13,13,14,14,14,14,14,14,15,15,15,8,8,8,9,8,8,9,8,8,11,10,11,10,10,10,9,8,9,10,10,1,1,1,1,1,1,1,1,1,1,3731668,3758606,3745137,3026663,3190219,3106435
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,2.0,2.0,2,2.0,2.0,2,1.0,1.0,2.0,2.0,2,40,40,40,34,37,36,24,24,24,27,29,28,53,53,53,53,53,34,37,36,53,53,10,9,9,13,12,13,14,14,14,27,27,27,27,27,27,12,13,10,27,27,27,4,10,7,6,7,6,7,8,8,10,10,10,10,10,10,4,11,7,10,10,2,3,3,1,1,1,1,1,1,1,7673531,7687007,7680269,7665395,7660891,7663618
1,1.0,15132668,10992858,9693718,12543869,11817613,12122130,11740673,12877167,12527053,15119054,14761224,11146688,9949059,12592789,11953340,12155130,11802609,12911374,12578576,44065,43245,45702,43455,63,62,46,41,52,50,51,50,52,51,2.0,2.0,1,1,2.0,139021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407862,322165,1.0,1.0,1.0,1.0,15,15,15,15,15,15,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1651564,573975.2295371599,478519.3053231528,526083,364284.4207401165,304106,330830,203801.0,203801,190322.0,380941.0140479901,322416,348225,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,1.0,2,3.0,1.0,2,3.0,1.0,2,1.0,1.0,3.0,1.0,2,28,53,40,1,14,8,35,35,35,75,13,42,75,13,44,75,44,0,6,3,75,44,5,21,12,15,15,15,43,10,27,43,10,27,43,10,27,18,10,13,43,10,27,0,10,5,10,10,10,14,4,9,14,4,9,14,4,9,-2,11,3,14,9,11,12,11,4,3,3,1,1,1,3,5063161,5063161,5063161,5063161,5063161,5063161
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0.0,1049170,135979.05662003325,125862.896756521,132178,132571.71469155763,176866,153716,113671.68458897158,124571,139105.61662893143,136601.19209766298,180725,158215,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,3.0,3.0,3,1.0,1.0,3.0,3.0,3,6,8,7,10,7,9,11,7,10,15,12,14,6,4,5,54,54,10,8,9,54,54,2,3,3,4,8,6,30,30,30,27,28,28,37,37,37,11,13,7,37,37,37,2,-2,0,-4,-10,-7,11,12,10,0,2,1,3,4,4,0,1,1,3,4,2,3,3,1,0,0,0,0,0,0,-211885,-271253,-241569,8292659,8349164,8317548
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1,31,29,30,31,31,31,30,31,31,31,31,31,34,34,34,34,34,31,31,31,34,34,13,13,13,13,13,13,14,14,14,14,13,13,13,13,13,13,13,13,14,13,13,8,9,8,9,10,9,10,10,10,10,10,10,10,10,10,8,9,9,10,10,1,1,1,1,1,1,1,1,1,1,5001722,4985757,4993739,4906915,4885763,4896316
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,195605.54172199307,197553,198836.09884789615,184619.67633428876,191776,188368,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,2.0,1.0,1,2.0,1.0,1,1.0,1.0,2.0,1.0,1,12,8,10,33,37,35,23,25,25,26,30,28,54,37,50,54,50,33,37,36,54,50,11,12,12,14,13,14,15,15,15,26,15,23,26,15,23,13,14,12,26,15,23,8,12,10,9,10,9,11,12,12,16,15,15,16,15,16,8,13,11,17,15,5,5,5,1,1,1,2,1,2,1,7786517,7524380,7655448,7890129,7614002,7749704
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,157664.0,157664,157664,165350.0,161507,165350.0,156144.49616212145,155969,155946,1.0,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2,19,20,20,56,56,56,56,55,56,56,55,56,56,55,56,56,56,55,55,55,56,56,28,28,28,28,28,28,28,27,28,28,27,28,28,27,28,28,28,28,28,28,28,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,4,5,4,2,2,2,2,1,1,1,5777013,5695183,5736098,5834093,5679488,5756565
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,2.0,2.0,2.0,2.0,25,23,24,25,23,24,13,15,13,2,1,1,2,1,1,2,1,1,1,1,1,1,2.0,2.0,152401,206287.79814392794,161440.98112864516,183911,225491.0,225491,225491,238859.0,228833,238859.0,226444.9292609976,227825,227364,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2,51,47,49,55,55,55,55,50,53,55,50,53,55,50,53,55,53,54,55,55,55,53,25,25,25,25,23,24,25,23,24,25,23,24,25,23,24,25,24,25,25,23,24,16,16,16,16,13,15,16,13,15,16,13,15,16,13,15,16,16,16,16,15,1,1,1,2,2,2,2,1,1,2,12000000,12000000,12000000,12000000,12000000,12000000
0,1.0,10951218,7847854,7277374,9145978,8903672,8896866,8762855,9153834,8948878,11003068,11226743,7942390,7381229,9228278,8995216,9003003,8865460,9230642,9032853,33186,32398,33063,32112,49,50,36,33,42,41,41,40,42,41,2.0,1.0,1,1,1.0,123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271779,263422,1.0,1.0,1.0,1.0,12,12,12,12,12,12,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,733327,160452.94234301272,170226.89408413818,165208,187819.10379527602,195258,191734,246443.0,221198,246443.0,184750.63515150643,191820,188365,1.0,1.0,1.0,1.0,2.0,1.0,1,2.0,1.0,1,2.0,1.0,1,2.0,1.0,1,2.0,1.0,2.0,1.0,1,28,26,27,23,23,23,55,35,45,55,35,45,55,35,45,55,45,31,16,24,55,45,14,10,12,28,18,23,27,17,22,27,17,22,27,16,22,26,12,16,27,16,21,2,2,2,15,12,13,14,12,13,13,11,12,13,11,12,2,6,4,13,12,3,3,3,1,1,1,3,2,2,0,5547317,5532943,5540130,5503472,5440694,5466146
